BRTH_YR,NM,CNT
2015,jencarlos,-92.0
2015,jenna,-4.0
2015,jennifer,-76.5
2015,jenny,-23.0
2015,jeremiah,-230.0
2015,jeremias,-32.0
2015,jeremy,-48.5
2015,jermaine,-136.0
2015,jerry,-48.0
2015,jesse,-42.0
2015,jessica,-81.0
2015,jessie,-2.0
2015,jesus,-41.0
2015,jimena,-2.5
2015,jimmy,2.5
2015,joanna,-28.0
2015,joaquin,-13.0
2015,jocelyn,-46.0
2015,joel,-97.0
2015,johan,-17.0
2015,johanna,-25.0
2015,john,-226.0
2015,johnny,-41.5
2015,jonah,-52.0
2015,jonas,15.666666666666515
2015,jonathan,-292.0
2015,jordan,-113.5
2015,jordyn,-8.5
2015,jorge,-29.5
2015,jose,-126.0
2015,joselyn,-41.0
2015,joseph,-253.0
2015,josephine,-3.0
2015,joshua,-321.0
2015,josiah,-119.5
2015,josue,-17.5
2015,journey,14.0
2015,joy,8.0
2015,joyce,-41.5
2015,juan,-98.0
2015,judah,-41.0
2015,jude,10.5
2015,judy,-1.0
2015,julia,-150.0
2015,julian,-78.0
2015,juliana,-24.0
2015,julianna,-43.0
2015,julie,-0.5
2015,julien,-18.5
2015,juliet,-38.5
2015,juliette,1.0
2015,julio,-27.5
2015,julissa,-7.5
2015,julius,23.5
2015,june,13.666666666666629
2015,junior,-17.0
2015,justice,5.0
2015,justin,-683.0
2015,kaden,-14.0
2015,kadiatou,7.0
2015,kai,14.5
2015,kaiden,74.5
2015,kailey,-18.0
2015,kailyn,-22.0
2015,kaitlyn,-40.0
2015,kaleb,8.0
2015,kaliyah,-128.0
2015,kamari,-16.0
2015,kameron,-36.0
2015,kamila,-40.0
2015,kareem,35.66666666666606
2015,karen,-88.5
2015,karina,18.666666666666742
2015,karla,-14.5
2015,karter,53.0
2015,kate,-51.0
2015,katelyn,-29.5
2015,katelynn,-16.0
2015,katherine,-83.5
2015,kathryn,-76.0
2015,katie,-20.5
2015,kayden,72.0
2015,kayla,-188.0
2015,kaylee,-70.5
2015,kayleen,-14.5
2015,kaylie,-14.0
2015,kaylin,1.5
2015,keira,13.0
2015,keith,-104.0
2015,kelly,-76.5
2015,kelsey,-0.5
2015,kelvin,-63.5
2015,kendra,-4.5
2015,kendrick,4.0
2015,kennedy,22.5
2015,kenneth,-62.0
2015,kenny,-18.0
2015,kevin,-301.5
2015,keyla,-3.0
2015,khalil,-13.285714285717404
2015,khloe,-66.5
2015,kiara,-18.0
2015,kieran,-1.5
2015,kimberly,-89.0
2015,kimi,36.0
2015,kimora,-26.5
2015,king,100.5
2015,kingsley,-39.5
2015,kingston,17.5
2015,kira,-3.0
2015,kiyan,-84.0
2015,kristian,20.5
2015,kyla,-8.0
2015,kyle,-63.0
2015,kylee,-3.5
2015,kylie,-7.5
2015,kymani,-148.0
2015,kyrie,25.0
2015,laila,-70.0
2015,lana,12.5
2015,landon,-22.5
2015,lara,-4.0
2015,laura,-14.0
2015,lauren,-50.5
2015,lawrence,7.5
2015,layan,15.0
2015,layla,-13.0
2015,lazer,-5.0
2015,lea,-36.5
2015,leah,-171.5
2015,leandro,-14.0
2015,leela,-20.0
2015,leila,15.5
2015,leilani,-47.5
2015,lena,-13.0
2015,lenny,2.0
2015,leo,-7.5
2015,leon,12.5
2015,leonardo,-18.0
2015,leonel,-28.83333333333576
2015,leora,-8.5
2015,lesley,-104.0
2015,leslie,-73.5
2015,lesly,-7.5
2015,lev,5.0
2015,levi,20.5
2015,leyla,1.5
2015,lia,-42.5
2015,liam,234.0
2015,liana,-27.0
2015,liba,-10.5
2015,libby,1.0
2015,lila,-1.5
2015,lilah,-4.57142857143117
2015,liliana,-50.0
2015,lillian,-23.0
2015,lilly,-4.0
2015,lily,-43.5
2015,lina,5.5
2015,lincoln,8.0
2015,linda,5.33333333333303
2015,lindsay,4.0
2015,lipa,20.5
2015,litzy,-2.0
2015,liv,21.0
2015,livia,27.33333333333394
2015,lizbeth,-28.5
2015,logan,86.5
2015,lola,5.5
2015,london,-114.5
2015,londyn,-4.0
2015,lorenzo,-2.5
2015,louis,-18.0
2015,louisa,10.0
2015,luca,31.5
2015,lucas,-37.0
2015,lucia,-21.0
2015,luciana,25.0
2015,lucien,2.0
2015,lucy,-10.5
2015,luis,-108.5
2015,luka,-7.5
2015,lukas,-1.5
2015,luke,-27.5
2015,luna,46.5
2015,luz,-88.0
2015,lydia,30.66666666666606
2015,lyla,-14.0
2015,lyric,-4.0
2015,mackenzie,16.0
2015,madeleine,7.5
2015,madeline,24.5
2015,madelyn,13.5
2015,madison,-258.5
2015,madisyn,16.0
2015,mae,11.666666666666629
2015,maeve,0.0
2015,maggie,5.5
2015,maia,17.0
2015,major,22.0
2015,makai,-80.0
2015,makayla,-134.0
2015,maksim,-92.0
2015,malachi,-77.5
2015,malak,-4.5
2015,malcolm,-18.0
2015,malia,3.0
2015,malik,-9.5
2015,maliyah,0.0
2015,malka,-6.0
2015,malky,-15.5
2015,mamadou,-15.5
2015,mandy,-4.285714285713766
2015,manha,12.0
2015,manuel,-21.0
2015,marc,-33.0
2015,marco,-19.0
2015,marcos,-37.0
2015,marcus,-59.5
2015,margaret,-4.5
2015,margot,23.33333333333303
2015,maria,-44.0
2015,mariah,-56.0
2015,mariam,-0.5
2015,mariama,-18.0
2015,mariana,1.0
2015,marilyn,3.0
2015,mario,-19.0
2015,marjorie,18.0
2015,mark,-66.5
2015,marlon,-4.0
2015,martin,-27.5
2015,marvin,-17.0
2015,mary,7.0
2015,maryam,15.0
2015,mason,-63.5
2015,mateo,4.0
2015,mathew,-11.5
2015,mathias,17.333333333333485
2015,matias,2.0
2015,matilda,-1.0
2015,matteo,1.0
2015,matthew,-419.0
2015,maurice,-140.0
2015,mauricio,-33.33333333333576
2015,max,-56.5
2015,maxim,-15.0
2015,maximilian,-2.0
2015,maximiliano,-6.0
2015,maximo,-28.0
2015,maximus,-4.0
2015,maxwell,53.0
2015,maya,-78.0
2015,mayer,-5.0
2015,mckenzie,-11.5
2015,megan,5.0
2015,meilech,-3.5
2015,meir,-8.0
2015,mekhi,-34.5
2015,melanie,-87.5
2015,melany,24.0
2015,melina,21.33333333333303
2015,melissa,-50.0
2015,melody,7.5
2015,melvin,-6.5
2015,menachem,-52.0
2015,menashe,1.3333333333321207
2015,mendel,-15.0
2015,mendy,-1.5
2015,messiah,41.5
2015,meyer,25.0
2015,mia,-79.5
2015,miah,-160.0
2015,micah,-8.5
2015,michael,-358.0
2015,michaela,-7.142857142855064
2015,michal,-44.0
2015,michelle,-112.0
2015,miguel,-95.5
2015,mikaela,-7.857142857144936
2015,mikayla,-79.0
2015,mike,-14.0
2015,mila,56.5
2015,milan,40.0
2015,milana,19.0
2015,miles,2.5
2015,miley,-49.83333333333576
2015,milo,-2.0
2015,mina,-5.5
2015,mindy,-7.0
2015,mira,21.0
2015,miracle,11.66666666666697
2015,miranda,19.5
2015,mirel,16.66666666666663
2015,miri,-20.33333333333212
2015,miriam,-55.5
2015,mohamed,-44.5
2015,mohammad,4.0
2015,mohammed,-55.0
2015,moises,-17.0
2015,moishe,-7.5
2015,molly,-24.5
2015,mordechai,-20.5
2015,morgan,-30.5
2015,morris,-3.5
2015,moses,-20.5
2015,moshe,-50.0
2015,mouhamed,14.0
2015,moussa,3.5
2015,muhammad,66.0
2015,musa,9.333333333333258
2015,mushka,12.0
2015,mya,-44.5
2015,myles,12.5
2015,nachman,-1.0
2015,nadia,-35.99999999998545
2015,naftali,0.0
2015,naftuli,-13.0
2015,nahla,-6.999999999996362
2015,naomi,-15.5
2015,nasir,-19.5
2015,natalia,-76.0
2015,natalie,-92.5
2015,nataly,-96.0
2015,natasha,-15.83333333333212
2015,nathalia,-80.0
2015,nathalie,-18.0
2015,nathaly,-13.0
2015,nathan,17.5
2015,nathaniel,-125.0
2015,nayeli,-10.5
2015,nechama,-5.5
2015,nehemiah,-30.0
2015,neil,14.5
2015,nelson,-36.0
2015,nevaeh,-106.5
2015,neymar,21.33333333333303
2015,nia,-28.0
2015,nicholas,-139.5
2015,nico,-9.5
2015,nicolas,-57.5
2015,nicole,-95.5
2015,nicolette,-64.0
2015,nikita,11.0
2015,nikolas,-80.0
2015,nina,-34.0
2015,noa,-29.5
2015,noah,137.5
2015,noam,11.5
2015,noel,17.5
2015,noemi,-23.16666666666788
2015,nolan,35.0
2015,noor,36.0
2015,nora,50.5
2015,nosson,-1.142857142858702
2015,nyla,-43.0
2015,nylah,-13.5
2015,olive,19.66666666666663
2015,oliver,-7.0
2015,olivia,-96.5
2015,omar,-16.5
2015,omari,-13.428571428572468
2015,oscar,-21.0
2015,oumar,13.333333333333485
2015,oumou,17.666666666666664
2015,ousmane,-30.0
2015,owen,13.5
2015,pablo,-23.5
2015,paige,-6.0
2015,paola,-68.0
2015,paris,-8.5
2015,parker,1.5
2015,patrick,-103.0
2015,paul,-31.0
2015,paula,10.0
2015,pearl,-7.5
2015,pedro,-34.0
2015,penelope,101.5
2015,perel,0.57142857143117
2015,perl,19.0
2015,perla,-56.0
2015,perry,11.0
2015,pessy,-7.5
2015,peter,-44.5
2015,peyton,79.5
2015,philip,-12.5
2015,phoebe,-30.0
2015,phoenix,10.0
2015,pinchas,-9.0
2015,pinchus,-6.285714285717404
2015,piper,5.5
2015,poppy,17.0
2015,preston,-12.0
2015,prince,-21.5
2015,princess,-50.83333333333576
2015,queenie,-7.0
2015,quincy,6.666666666667879
2015,quinn,9.0
2015,rachel,-75.0
2015,rafael,-47.5
2015,raina,-6.0
2015,raizel,-17.5
2015,raizy,14.5
2015,randy,-66.0
2015,raphael,-2.0
2015,raquel,-29.0
2015,raul,36.0
2015,rayan,4.0
2015,raymond,-12.5
2015,rayyan,30.0
2015,reagan,1.0
2015,rebecca,-74.5
2015,reed,-1.42857142856883
2015,reese,5.0
2015,rehan,13.666666666666742
2015,reid,-3.0
2015,renee,-20.0
2015,rhys,14.0
2015,ricardo,-38.5
2015,richard,-83.0
2015,ricky,-15.5
2015,rifky,-9.0
2015,rihanna,-68.0
2015,riley,23.0
2015,rivka,-66.0
2015,rivky,-4.0
2015,robert,-81.0
2015,roberto,7.5
2015,rocco,-17.5
2015,rochel,6.5
2015,rodrigo,-10.0
2015,rohan,-2.0
2015,roizy,-4.000000000003638
2015,roman,44.0
2015,romeo,-9.0
2015,ronan,23.33333333333394
2015,rory,8.0
2015,rosa,-0.285714285713766
2015,rose,22.5
2015,roselyn,-132.0
2015,rowan,8.0
2015,roy,25.66666666666697
2015,ruben,-16.714285714289872
2015,ruby,-0.5
2015,ruchy,0.0
2015,ruth,12.428571428570649
2015,ryan,-223.0
2015,ryder,2.0
2015,sabrina,-76.0
2015,sadie,-14.5
2015,sage,10.0
2015,salma,-17.0
2015,salome,11.5
2015,salvatore,-38.5
2015,sam,-20.0
2015,samantha,-162.0
2015,samara,-22.5
2015,samir,5.0
2015,samiyah,-58.0
2015,samuel,-147.5
2015,sanaa,-31.0
2015,sanai,-20.0
2015,saniyah,-10.5
2015,santiago,-19.0
2015,santino,-1.0
2015,sara,-72.5
2015,sarah,-183.5
2015,sarai,-25.5
2015,sariah,-35.5
2015,sasha,-55.0
2015,saul,18.0
2015,savanna,-76.0
2015,savannah,-23.5
2015,sawyer,39.0
2015,scarlet,-90.16666666667152
2015,scarlett,21.5
2015,sean,-88.0
2015,sebastian,-26.5
2015,selena,-15.5
2015,selina,-22.0
2015,serena,-13.0
2015,serenity,-47.5
2015,sergio,-1.5
2015,seth,-2.6666666666678793
2015,shaina,-7.0
2015,shaindel,-8.5
2015,shaindy,-12.0
2015,shalom,-3.0
2015,shane,-29.0
2015,shania,-34.0
2015,sharon,-15.5
2015,shawn,-61.5
2015,shaya,-10.5
2015,shayan,10.0
2015,shayla,13.0
2015,shea,-9.5
2015,sherlyn,9.0
2015,shia,-7.0
2015,shifra,-10.5
2015,shiloh,-6.666666666664241
2015,shimon,-40.5
2015,shira,-10.0
2015,shirley,-7.0
2015,shloime,-12.0
2015,shloimy,-5.0
2015,shlome,-5.5
2015,shlomo,-34.0
2015,shmiel,-6.0
2015,shmuel,-3.5
2015,shneur,-27.83333333333576
2015,sholom,-16.5
2015,shoshana,-18.5
2015,shraga,10.0
2015,shulem,-21.5
2015,siena,-9.5
2015,sienna,-32.5
2015,silas,-3.5
2015,sima,-18.0
2015,simcha,-26.0
2015,simon,-35.0
2015,simone,2.0
2015,sincere,-20.5
2015,skye,-2.0
2015,skyla,-24.5
2015,skylah,30.66666666666606
2015,skylar,46.0
2015,skyler,38.66666666666788
2015,sloane,3.0
2015,sofia,-95.5
2015,solomon,-27.5
2015,sophia,-213.0
2015,sophie,-28.5
2015,spencer,1.0
2015,stacy,-24.0
2015,stanley,-19.0
2015,stella,-25.0
2015,stephanie,-52.0
2015,stephen,-18.5
2015,steve,0.142857142856883
2015,steven,-168.0
2015,summer,1.0
2015,suri,-8.5
2015,sury,4.5
2015,sydney,-40.0
2015,syed,-0.5
2015,syeda,-10.5
2015,sylvia,16.5
2015,sylvie,10.0
2015,talia,25.5
2015,tamar,-5.0
2015,tamia,-47.0
2015,tatiana,-4.5
2015,taylor,-55.5
2015,tenzin,3.0
2015,terrell,-80.0
2015,terrence,-76.0
2015,tessa,-9.0
2015,theo,12.666666666666664
2015,theodore,108.5
2015,thiago,35.99999999999977
2015,thomas,-88.0
2015,tiana,-42.0
2015,tianna,0.0
2015,tiffany,-86.5
2015,timothy,-34.0
2015,tina,-36.5
2015,toby,-6.5
2015,tomas,-10.33333333333212
2015,tony,-13.5
2015,tori,-2.42857142856883
2015,trany,14.0
2015,travis,-53.5
2015,trinity,-10.0
2015,tristan,-46.0
2015,troy,-104.0
2015,tyler,-193.0
2015,tzipora,-2.0
2015,tziporah,2.6666666666678793
2015,tzivia,-124.0
2015,tzvi,-9.0
2015,uriel,-22.0
2015,usher,-25.5
2015,valentina,22.5
2015,valeria,-37.0
2015,valerie,-35.0
2015,valery,9.0
2015,vanessa,-69.5
2015,vera,-14.571428571427532
2015,veronica,-36.0
2015,vicky,-39.0
2015,victor,-81.5
2015,victoria,-82.0
2015,vihaan,31.0
2015,vincent,-135.0
2015,vincenzo,-2.6666666666678793
2015,violet,25.5
2015,vivian,-7.5
2015,viviana,-84.0
2015,vivienne,12.0
2015,walter,7.0
2015,wendy,-35.0
2015,wesley,30.0
2015,willa,9.0
2015,william,-204.0
2015,wilson,-43.0
2015,winnie,-26.0
2015,winston,25.33333333333394
2015,wolf,12.0
2015,wyatt,9.0
2015,wynter,13.666666666666742
2015,xavier,-114.5
2015,ximena,-0.5
2015,xin,-148.0
2015,yaakov,-13.0
2015,yadiel,-25.0
2015,yael,-18.5
2015,yahir,-6.5
2015,yakov,-44.5
2015,yamileth,12.0
2015,yandel,1.285714285713766
2015,yaretzi,-5.5
2015,yariel,-7.0
2015,yaseen,1.3333333333321207
2015,yasmin,6.0
2015,yasmine,2.6666666666678793
2015,yechezkel,-80.0
2015,yechiel,-0.5
2015,yehoshua,-7.0
2015,yehuda,-24.5
2015,yehudis,-11.0
2015,yidel,-1.3333333333321207
2015,yides,-14.5
2015,yisrael,-4.428571428572468
2015,yisroel,-34.0
2015,yitty,15.0
2015,yitzchak,-14.0
2015,yitzchok,-9.0
2015,yocheved,2.0
2015,yoel,-20.0
2015,yosef,-33.0
2015,yossi,18.666666666666515
2015,yousef,1.0
2015,youssef,13.5
2015,yusuf,9.66666666666606
2015,zachary,-20.0
2015,zahra,-58.33333333333576
2015,zain,-5.5
2015,zainab,-10.0
2015,zaire,-4.5
2015,zalmen,-39.33333333333576
2015,zaniyah,-4.0
2015,zara,22.5
2015,zariah,-12.5
2015,zayan,3.5
2015,zayden,30.33333333333394
2015,zelda,13.0
2015,zev,-20.5
2015,zion,-24.5
2015,zissy,-15.0
2015,zoe,-54.5
2015,zoey,23.5
2015,zuri,9.0
